probe,ORDER,n,bench_simtime_avg,bench_simtime_min,bench_simtime_max
create,0,1495,0.00018992,0.00018992,0.00018992
create,0,1496,0.000199412,0.000199412,0.000199412
create,0,1497,0.000199412,0.000199412,0.000199412
create,0,1498,0.000199412,0.000199412,0.000199412
create,0,1499,0.00018992,0.00018992,0.00018992
create,0,15,8.5508e-05,8.5508e-05,8.5508e-05
create,0,150,0.000128222,0.000128222,0.000128222
create,0,1500,0.000199412,0.000199412,0.000199412
create,0,1501,0.000199412,0.000199412,0.000199412
create,0,1502,0.000199412,0.000199412,0.000199412
create,0,1503,0.000199412,0.000199412,0.000199412
create,0,1504,0.000208904,0.000208904,0.000208904
create,0,1505,0.000208904,0.000208904,0.000208904
create,0,1506,0.000208904,0.000208904,0.000208904
create,0,1507,0.000199412,0.000199412,0.000199412
create,0,1508,0.000199412,0.000199412,0.000199412
create,0,1509,0.00018992,0.00018992,0.00018992
create,0,151,0.000128222,0.000128222,0.000128222
create,0,1510,0.00018992,0.00018992,0.00018992
create,0,1511,0.00018992,0.00018992,0.00018992
create,0,1512,0.000199412,0.000199412,0.000199412
create,0,1513,0.000199412,0.000199412,0.000199412
create,0,1514,0.000199412,0.000199412,0.000199412
create,0,1515,0.00018992,0.00018992,0.00018992
create,0,1516,0.000199412,0.000199412,0.000199412
create,0,1517,0.000199412,0.000199412,0.000199412
create,0,1518,0.000199412,0.000199412,0.000199412
create,0,1519,0.000199412,0.000199412,0.000199412
create,0,152,0.000137714,0.000137714,0.000137714
create,0,1520,0.000208904,0.000208904,0.000208904
create,0,1521,0.000208904,0.000208904,0.000208904
create,0,1522,0.000208904,0.000208904,0.000208904
create,0,1523,0.000199412,0.000199412,0.000199412
create,0,1524,0.000199412,0.000199412,0.000199412
create,0,1525,0.000199412,0.000199412,0.000199412
create,0,1526,0.000199412,0.000199412,0.000199412
create,0,1527,0.000199412,0.000199412,0.000199412
create,0,1528,0.000208904,0.000208904,0.000208904
create,0,1529,0.000208904,0.000208904,0.000208904
create,0,153,0.000136132,0.000136132,0.000136132
create,0,1530,0.000208904,0.000208904,0.000208904
create,0,1531,0.000199412,0.000199412,0.000199412
create,0,1532,0.000208904,0.000208904,0.000208904
create,0,1533,0.000208904,0.000208904,0.000208904
create,0,1534,0.000208904,0.000208904,0.000208904
create,0,1535,0.000208904,0.000208904,0.000208904
create,0,1536,0.000216814,0.000216814,0.000216814
create,0,1537,0.000216814,0.000216814,0.000216814
create,0,1538,0.000216814,0.000216814,0.000216814
create,0,1539,0.000208904,0.000208904,0.000208904
create,0,154,0.000136132,0.000136132,0.000136132
create,0,1540,0.000208904,0.000208904,0.000208904
create,0,1541,0.000199412,0.000199412,0.000199412
create,0,1542,0.00018992,0.00018992,0.00018992
create,0,1543,0.00018201,0.00018201,0.00018201
create,0,1544,0.000180428,0.000180428,0.000180428
create,0,1545,0.00016619,0.00016619,0.00016619
create,0,1546,0.000167772,0.000167772,0.000167772
create,0,1547,0.00015828,0.00015828,0.00015828
create,0,1548,0.000169354,0.000169354,0.000169354
create,0,1549,0.000167772,0.000167772,0.000167772
create,0,155,0.00012664,0.00012664,0.00012664
create,0,1550,0.000167772,0.000167772,0.000167772
create,0,1551,0.000167772,0.000167772,0.000167772
create,0,1552,0.000177264,0.000177264,0.000177264
create,0,1553,0.000175682,0.000175682,0.000175682
create,0,1554,0.000175682,0.000175682,0.000175682
create,0,1555,0.00016619,0.00016619,0.00016619
create,0,1556,0.000167772,0.000167772,0.000167772
create,0,1557,0.000167772,0.000167772,0.000167772
create,0,1558,0.000167772,0.000167772,0.000167772
create,0,1559,0.000167772,0.000167772,0.000167772
create,0,156,0.000137714,0.000137714,0.000137714
create,0,1560,0.000177264,0.000177264,0.000177264
create,0,1561,0.000175682,0.000175682,0.000175682
create,0,1562,0.000175682,0.000175682,0.000175682
create,0,1563,0.00016619,0.00016619,0.00016619
create,0,1564,0.000177264,0.000177264,0.000177264
create,0,1565,0.000175682,0.000175682,0.000175682
create,0,1566,0.000175682,0.000175682,0.000175682
create,0,1567,0.000175682,0.000175682,0.000175682
create,0,1568,0.000185174,0.000185174,0.000185174
create,0,1569,0.000183592,0.000183592,0.000183592
create,0,157,0.000136132,0.000136132,0.000136132
create,0,1570,0.000183592,0.000183592,0.000183592
create,0,1571,0.0001741,0.0001741,0.0001741
create,0,1572,0.000175682,0.000175682,0.000175682
create,0,1573,0.00016619,0.00016619,0.00016619
create,0,1574,0.000167772,0.000167772,0.000167772
create,0,1575,0.000167772,0.000167772,0.000167772
create,0,1576,0.000177264,0.000177264,0.000177264
create,0,1577,0.000175682,0.000175682,0.000175682
create,0,1578,0.000175682,0.000175682,0.000175682
create,0,1579,0.00016619,0.00016619,0.00016619
create,0,158,0.000136132,0.000136132,0.000136132
create,0,1580,0.000177264,0.000177264,0.000177264
create,0,1581,0.000175682,0.000175682,0.000175682
create,0,1582,0.000175682,0.000175682,0.000175682
create,0,1583,0.000175682,0.000175682,0.000175682
create,0,1584,0.000185174,0.000185174,0.000185174
create,0,1585,0.000183592,0.000183592,0.000183592
create,0,1586,0.000183592,0.000183592,0.000183592
create,0,1587,0.0001741,0.0001741,0.0001741
create,0,1588,0.000175682,0.000175682,0.000175682
create,0,1589,0.000175682,0.000175682,0.000175682
create,0,159,0.000136132,0.000136132,0.000136132
create,0,1590,0.000175682,0.000175682,0.000175682
create,0,1591,0.000175682,0.000175682,0.000175682
create,0,1592,0.000185174,0.000185174,0.000185174
create,0,1593,0.000183592,0.000183592,0.000183592
create,0,1594,0.000183592,0.000183592,0.000183592
create,0,1595,0.0001741,0.0001741,0.0001741
create,0,1596,0.000185174,0.000185174,0.000185174
create,0,1597,0.000183592,0.000183592,0.000183592
create,0,1598,0.000183592,0.000183592,0.000183592
create,0,1599,0.000183592,0.000183592,0.000183592
create,0,16,9.5e-05,9.5e-05,9.5e-05
create,0,160,0.000145624,0.000145624,0.000145624
create,0,1600,0.000193084,0.000193084,0.000193084
create,0,1601,0.000191502,0.000191502,0.000191502
create,0,1602,0.000191502,0.000191502,0.000191502
create,0,1603,0.00018201,0.00018201,0.00018201
create,0,1604,0.000183592,0.000183592,0.000183592
create,0,1605,0.0001741,0.0001741,0.0001741
create,0,1606,0.00016619,0.00016619,0.00016619
create,0,1607,0.000167772,0.000167772,0.000167772
create,0,1608,0.000177264,0.000177264,0.000177264
create,0,1609,0.000175682,0.000175682,0.000175682
create,0,161,0.000144042,0.000144042,0.000144042
create,0,1610,0.000175682,0.000175682,0.000175682
create,0,1611,0.00016619,0.00016619,0.00016619
create,0,1612,0.000177264,0.000177264,0.000177264
create,0,1613,0.000175682,0.000175682,0.000175682
create,0,1614,0.000175682,0.000175682,0.000175682
create,0,1615,0.000175682,0.000175682,0.000175682
create,0,1616,0.000185174,0.000185174,0.000185174
create,0,1617,0.000183592,0.000183592,0.000183592
create,0,1618,0.000183592,0.000183592,0.000183592
create,0,1619,0.0001741,0.0001741,0.0001741
create,0,162,0.000144042,0.000144042,0.000144042
create,0,1620,0.000175682,0.000175682,0.000175682
create,0,1621,0.000175682,0.000175682,0.000175682
create,0,1622,0.000175682,0.000175682,0.000175682
create,0,1623,0.000175682,0.000175682,0.000175682
create,0,1624,0.000185174,0.000185174,0.000185174
create,0,1625,0.000183592,0.000183592,0.000183592
create,0,1626,0.000183592,0.000183592,0.000183592
create,0,1627,0.0001741,0.0001741,0.0001741
create,0,1628,0.000185174,0.000185174,0.000185174
create,0,1629,0.000183592,0.000183592,0.000183592
create,0,163,0.00013455,0.00013455,0.00013455
create,0,1630,0.000183592,0.000183592,0.000183592
create,0,1631,0.000183592,0.000183592,0.000183592
create,0,1632,0.000193084,0.000193084,0.000193084
create,0,1633,0.000191502,0.000191502,0.000191502
create,0,1634,0.000191502,0.000191502,0.000191502
create,0,1635,0.00018201,0.00018201,0.00018201
create,0,1636,0.000183592,0.000183592,0.000183592
create,0,1637,0.0001741,0.0001741,0.0001741
create,0,1638,0.000175682,0.000175682,0.000175682
create,0,1639,0.000175682,0.000175682,0.000175682
create,0,164,0.000136132,0.000136132,0.000136132
create,0,1640,0.000185174,0.000185174,0.000185174
create,0,1641,0.000183592,0.000183592,0.000183592
create,0,1642,0.000183592,0.000183592,0.000183592
create,0,1643,0.0001741,0.0001741,0.0001741
create,0,1644,0.000185174,0.000185174,0.000185174
create,0,1645,0.000183592,0.000183592,0.000183592
create,0,1646,0.000183592,0.000183592,0.000183592
create,0,1647,0.000183592,0.000183592,0.000183592
create,0,1648,0.000193084,0.000193084,0.000193084
create,0,1649,0.000191502,0.000191502,0.000191502
create,0,165,0.00012664,0.00012664,0.00012664
create,0,1650,0.000191502,0.000191502,0.000191502
create,0,1651,0.00018201,0.00018201,0.00018201
create,0,1652,0.000183592,0.000183592,0.000183592
create,0,1653,0.000183592,0.000183592,0.000183592
create,0,1654,0.000183592,0.000183592,0.000183592
create,0,1655,0.000183592,0.000183592,0.000183592
create,0,1656,0.000193084,0.000193084,0.000193084
create,0,1657,0.000191502,0.000191502,0.000191502
create,0,1658,0.000191502,0.000191502,0.000191502
create,0,1659,0.00018201,0.00018201,0.00018201
create,0,166,0.000128222,0.000128222,0.000128222
create,0,1660,0.000193084,0.000193084,0.000193084
create,0,1661,0.000191502,0.000191502,0.000191502
create,0,1662,0.000191502,0.000191502,0.000191502
create,0,1663,0.000191502,0.000191502,0.000191502
create,0,1664,0.000200994,0.000200994,0.000200994
create,0,1665,0.000200994,0.000200994,0.000200994
create,0,1666,0.000200994,0.000200994,0.000200994
create,0,1667,0.000191502,0.000191502,0.000191502
create,0,1668,0.000191502,0.000191502,0.000191502
create,0,1669,0.00018201,0.00018201,0.00018201
create,0,167,0.000128222,0.000128222,0.000128222
create,0,1670,0.0001741,0.0001741,0.0001741
create,0,1671,0.000167772,0.000167772,0.000167772
create,0,1672,0.000178846,0.000178846,0.000178846
create,0,1673,0.000177264,0.000177264,0.000177264
create,0,1674,0.000177264,0.000177264,0.000177264
create,0,1675,0.000167772,0.000167772,0.000167772
create,0,1676,0.000178846,0.000178846,0.000178846
create,0,1677,0.000177264,0.000177264,0.000177264
create,0,1678,0.000177264,0.000177264,0.000177264
create,0,1679,0.000177264,0.000177264,0.000177264
create,0,168,0.000137714,0.000137714,0.000137714
create,0,1680,0.000186756,0.000186756,0.000186756
create,0,1681,0.000185174,0.000185174,0.000185174
create,0,1682,0.000185174,0.000185174,0.000185174
create,0,1683,0.000177264,0.000177264,0.000177264
create,0,1684,0.000180428,0.000180428,0.000180428
create,0,1685,0.00018201,0.00018201,0.00018201
create,0,1686,0.00018201,0.00018201,0.00018201
create,0,1687,0.00018201,0.00018201,0.00018201
create,0,1688,0.000191502,0.000191502,0.000191502
create,0,1689,0.00018992,0.00018992,0.00018992
create,0,169,0.000136132,0.000136132,0.000136132
create,0,1690,0.00018992,0.00018992,0.00018992
create,0,1691,0.000180428,0.000180428,0.000180428
create,0,1692,0.000191502,0.000191502,0.000191502
create,0,1693,0.00018992,0.00018992,0.00018992
create,0,1694,0.00018992,0.00018992,0.00018992
create,0,1695,0.00018992,0.00018992,0.00018992
create,0,1696,0.000199412,0.000199412,0.000199412
create,0,1697,0.000199412,0.000199412,0.000199412
create,0,1698,0.000199412,0.000199412,0.000199412
create,0,1699,0.00018992,0.00018992,0.00018992
create,0,17,9.5e-05,9.5e-05,9.5e-05
create,0,170,0.000136132,0.000136132,0.000136132
create,0,1700,0.00018992,0.00018992,0.00018992
create,0,1701,0.000180428,0.000180428,0.000180428
create,0,1702,0.00018201,0.00018201,0.00018201
create,0,1703,0.00018201,0.00018201,0.00018201
create,0,1704,0.000191502,0.000191502,0.000191502
create,0,1705,0.00018992,0.00018992,0.00018992
create,0,1706,0.00018992,0.00018992,0.00018992
create,0,1707,0.000180428,0.000180428,0.000180428
create,0,1708,0.000191502,0.000191502,0.000191502
create,0,1709,0.00018992,0.00018992,0.00018992
create,0,171,0.00012664,0.00012664,0.00012664
create,0,1710,0.00018992,0.00018992,0.00018992
create,0,1711,0.00018992,0.00018992,0.00018992
create,0,1712,0.000199412,0.000199412,0.000199412
create,0,1713,0.000199412,0.000199412,0.000199412
create,0,1714,0.000199412,0.000199412,0.000199412
create,0,1715,0.00018992,0.00018992,0.00018992
create,0,1716,0.00018992,0.00018992,0.00018992
create,0,1717,0.00018992,0.00018992,0.00018992
create,0,1718,0.00018992,0.00018992,0.00018992
create,0,1719,0.00018992,0.00018992,0.00018992
create,0,172,0.000137714,0.000137714,0.000137714
create,0,1720,0.000199412,0.000199412,0.000199412
create,0,1721,0.000199412,0.000199412,0.000199412
create,0,1722,0.000199412,0.000199412,0.000199412
create,0,1723,0.00018992,0.00018992,0.00018992
create,0,1724,0.000199412,0.000199412,0.000199412
create,0,1725,0.000199412,0.000199412,0.000199412
create,0,1726,0.000199412,0.000199412,0.000199412
create,0,1727,0.000199412,0.000199412,0.000199412
create,0,1728,0.000208904,0.000208904,0.000208904
create,0,1729,0.000208904,0.000208904,0.000208904
create,0,173,0.000136132,0.000136132,0.000136132
create,0,1730,0.000208904,0.000208904,0.000208904
create,0,1731,0.000199412,0.000199412,0.000199412
create,0,1732,0.000199412,0.000199412,0.000199412
create,0,1733,0.00018992,0.00018992,0.00018992
create,0,1734,0.000180428,0.000180428,0.000180428
create,0,1735,0.00018201,0.00018201,0.00018201
create,0,1736,0.000191502,0.000191502,0.000191502
create,0,1737,0.00018992,0.00018992,0.00018992
create,0,1738,0.00018992,0.00018992,0.00018992
create,0,1739,0.000180428,0.000180428,0.000180428
create,0,174,0.000136132,0.000136132,0.000136132
create,0,1740,0.000191502,0.000191502,0.000191502
create,0,1741,0.00018992,0.00018992,0.00018992
create,0,1742,0.00018992,0.00018992,0.00018992
create,0,1743,0.00018992,0.00018992,0.00018992
create,0,1744,0.000199412,0.000199412,0.000199412
create,0,1745,0.000199412,0.000199412,0.000199412
create,0,1746,0.000199412,0.000199412,0.000199412
create,0,1747,0.00018992,0.00018992,0.00018992
create,0,1748,0.00018992,0.00018992,0.00018992
create,0,1749,0.00018992,0.00018992,0.00018992
create,0,175,0.000136132,0.000136132,0.000136132
create,0,1750,0.00018992,0.00018992,0.00018992
create,0,1751,0.00018992,0.00018992,0.00018992
create,0,1752,0.000199412,0.000199412,0.000199412
create,0,1753,0.000199412,0.000199412,0.000199412
create,0,1754,0.000199412,0.000199412,0.000199412
create,0,1755,0.00018992,0.00018992,0.00018992
create,0,1756,0.000199412,0.000199412,0.000199412
create,0,1757,0.000199412,0.000199412,0.000199412
create,0,1758,0.000199412,0.000199412,0.000199412
create,0,1759,0.000199412,0.000199412,0.000199412
create,0,176,0.000145624,0.000145624,0.000145624
create,0,1760,0.000208904,0.000208904,0.000208904
create,0,1761,0.000208904,0.000208904,0.000208904
create,0,1762,0.000208904,0.000208904,0.000208904
create,0,1763,0.000199412,0.000199412,0.000199412
create,0,1764,0.000199412,0.000199412,0.000199412
create,0,1765,0.00018992,0.00018992,0.00018992
create,0,1766,0.00018992,0.00018992,0.00018992
create,0,1767,0.00018992,0.00018992,0.00018992
create,0,1768,0.000199412,0.000199412,0.000199412
create,0,1769,0.000199412,0.000199412,0.000199412
create,0,177,0.000144042,0.000144042,0.000144042
create,0,1770,0.000199412,0.000199412,0.000199412
create,0,1771,0.00018992,0.00018992,0.00018992
create,0,1772,0.000199412,0.000199412,0.000199412
create,0,1773,0.000199412,0.000199412,0.000199412
create,0,1774,0.000199412,0.000199412,0.000199412
create,0,1775,0.000199412,0.000199412,0.000199412
create,0,1776,0.000208904,0.000208904,0.000208904
create,0,1777,0.000208904,0.000208904,0.000208904
create,0,1778,0.000208904,0.000208904,0.000208904
create,0,1779,0.000199412,0.000199412,0.000199412
create,0,178,0.000144042,0.000144042,0.000144042
create,0,1780,0.000199412,0.000199412,0.000199412
create,0,1781,0.000199412,0.000199412,0.000199412
create,0,1782,0.000199412,0.000199412,0.000199412
create,0,1783,0.000199412,0.000199412,0.000199412
create,0,1784,0.000208904,0.000208904,0.000208904
create,0,1785,0.000208904,0.000208904,0.000208904
create,0,1786,0.000208904,0.000208904,0.000208904
create,0,1787,0.000199412,0.000199412,0.000199412
create,0,1788,0.000208904,0.000208904,0.000208904
create,0,1789,0.000208904,0.000208904,0.000208904
create,0,179,0.00013455,0.00013455,0.00013455
create,0,1790,0.000208904,0.000208904,0.000208904
create,0,1791,0.000208904,0.000208904,0.000208904
create,0,1792,0.000216814,0.000216814,0.000216814
create,0,1793,0.000216814,0.000216814,0.000216814
create,0,1794,0.000216814,0.000216814,0.000216814
create,0,1795,0.000208904,0.000208904,0.000208904
create,0,1796,0.000208904,0.000208904,0.000208904
create,0,1797,0.000199412,0.000199412,0.000199412
create,0,1798,0.00018992,0.00018992,0.00018992
create,0,1799,0.00018201,0.00018201,0.00018201
create,0,18,9.3418e-05,9.3418e-05,9.3418e-05
create,0,180,0.000136132,0.000136132,0.000136132
create,0,1800,0.000180428,0.000180428,0.000180428
create,0,1801,0.000180428,0.000180428,0.000180428
create,0,1802,0.000180428,0.000180428,0.000180428
create,0,1803,0.000170936,0.000170936,0.000170936
