probe,BLOCK_SIZE,n,SEED,bench_simtime
commit+amor,1048576,4171,0,0.0001682886022536562
commit+amor,1048576,4172,0,0.000168295138063279
commit+amor,1048576,4173,0,0.0001683011660675773
commit+amor,1048576,4174,0,0.00016830497987541926
commit+amor,1048576,4175,0,0.00016830786586826348
commit+amor,1048576,4176,0,0.0001683089190613027
commit+amor,1048576,4177,0,0.00016831106535791237
commit+amor,1048576,4178,0,0.00016831584107228337
commit+amor,1048576,4179,0,0.00016831567073462552
commit+amor,1048576,418,0,0.00012399312440191388
commit+amor,1048576,4180,0,0.00016831453301435406
commit+amor,1048576,4181,0,0.00016831772829466635
commit+amor,1048576,4182,0,0.0001683231492109039
commit+amor,1048576,4183,0,0.00016833110972985896
commit+amor,1048576,4184,0,0.00016833978011472275
commit+amor,1048576,4185,0,0.0001683473548387097
commit+amor,1048576,4186,0,0.00016835335164835165
commit+amor,1048576,4187,0,0.00016835858992118462
commit+amor,1048576,4188,0,0.00016836949188156638
commit+amor,1048576,4189,0,0.00016837705227978038
commit+amor,1048576,419,0,0.0001240193937947494
commit+amor,1048576,4190,0,0.0001683790505966587
commit+amor,1048576,4191,0,0.00016838905989024098
commit+amor,1048576,4192,0,0.0001683948282442748
commit+amor,1048576,4193,0,0.00016839835010732174
commit+amor,1048576,4194,0,0.00016840120076299473
commit+amor,1048576,4195,0,0.00016840453206197855
commit+amor,1048576,4196,0,0.00016840765204957102
commit+amor,1048576,4197,0,0.0001684106032880629
commit+amor,1048576,4198,0,0.00016841093520724153
commit+amor,1048576,4199,0,0.00016841183329364135
commit+amor,1048576,42,0,8.762090476190475e-05
commit+amor,1048576,420,0,0.00012409220952380953
commit+amor,1048576,4200,0,0.00016841505333333335
commit+amor,1048576,4201,0,0.00016842036419900024
commit+amor,1048576,4202,0,0.00016842406187529747
commit+amor,1048576,4203,0,0.0001684300585296217
commit+amor,1048576,4204,0,0.00016843584300666034
commit+amor,1048576,4205,0,0.00016844152009512484
commit+amor,1048576,4206,0,0.00016844681835473133
commit+amor,1048576,4207,0,0.00016845044307107202
commit+amor,1048576,4208,0,0.00016845544296577948
commit+amor,1048576,4209,0,0.00016846244666191495
commit+amor,1048576,421,0,0.00012413063657957244
commit+amor,1048576,4210,0,0.00016846345463182897
commit+amor,1048576,4211,0,0.000168467885537877
commit+amor,1048576,4212,0,0.00016847212535612535
commit+amor,1048576,4213,0,0.00016847692760503204
commit+amor,1048576,4214,0,0.00016847957949691505
commit+amor,1048576,4215,0,0.0001684870472123369
commit+amor,1048576,4216,0,0.0001684881944971537
commit+amor,1048576,4217,0,0.00016849384301636237
commit+amor,1048576,4218,0,0.00016850109340919866
commit+amor,1048576,4219,0,0.00016850086086750416
commit+amor,1048576,422,0,0.0001241886682464455
commit+amor,1048576,4220,0,0.00016850612748815164
commit+amor,1048576,4221,0,0.00016850968396114665
commit+amor,1048576,4222,0,0.00016851661108479392
commit+amor,1048576,4223,0,0.0001685206199384324
commit+amor,1048576,4224,0,0.00016852795785984848
commit+amor,1048576,4225,0,0.00016853502201183432
commit+amor,1048576,4226,0,0.00016854349597728347
commit+amor,1048576,4227,0,0.00016854541518807666
commit+amor,1048576,4228,0,0.0001685494545884579
commit+amor,1048576,4229,0,0.00016854989737526602
commit+amor,1048576,423,0,0.00012422918676122932
commit+amor,1048576,4230,0,0.0001685573839243499
commit+amor,1048576,4231,0,0.00016856534483573624
commit+amor,1048576,4232,0,0.0001685635406427221
commit+amor,1048576,4233,0,0.00016856227687219466
commit+amor,1048576,4234,0,0.00016856703401039205
commit+amor,1048576,4235,0,0.00016856886233766234
commit+amor,1048576,4236,0,0.0001685689881964117
commit+amor,1048576,4237,0,0.00016857645787113525
commit+amor,1048576,4238,0,0.0001685788636149127
commit+amor,1048576,4239,0,0.00016857979523472516
commit+amor,1048576,424,0,0.00012427262735849057
commit+amor,1048576,4240,0,0.00016858449952830189
commit+amor,1048576,4241,0,0.00016858760575336006
commit+amor,1048576,4242,0,0.00016859319754832625
commit+amor,1048576,4243,0,0.00016859596936130098
commit+amor,1048576,4244,0,0.00016859662676720074
commit+amor,1048576,4245,0,0.00016859840188457008
commit+amor,1048576,4246,0,0.0001686023499764484
commit+amor,1048576,4247,0,0.00016860300541558746
commit+amor,1048576,4248,0,0.00016860566807909606
commit+amor,1048576,4249,0,0.00016861114285714285
commit+amor,1048576,425,0,0.0001242999388235294
commit+amor,1048576,4250,0,0.000168618952
commit+amor,1048576,4251,0,0.00016862789367207715
commit+amor,1048576,4252,0,0.00016862885277516465
commit+amor,1048576,4253,0,0.00016863377992005642
commit+amor,1048576,4254,0,0.000168639241654913
commit+amor,1048576,4255,0,0.00016864263501762634
commit+amor,1048576,4256,0,0.00016864522180451126
commit+amor,1048576,4257,0,0.00016864627906976746
commit+amor,1048576,4258,0,0.00016864750070455615
commit+amor,1048576,4259,0,0.0001686545419112468
commit+amor,1048576,426,0,0.00012433474647887324
commit+amor,1048576,4260,0,0.00016865722676056338
commit+amor,1048576,4261,0,0.00016866426237972307
commit+amor,1048576,4262,0,0.00016867102674800562
commit+amor,1048576,4263,0,0.00016867413840018766
commit+amor,1048576,4264,0,0.00016868328799249531
commit+amor,1048576,4265,0,0.00016868909495896834
commit+amor,1048576,4266,0,0.000168694096108767
commit+amor,1048576,4267,0,0.0001686992594328568
commit+amor,1048576,4268,0,0.000168703946579194
commit+amor,1048576,4269,0,0.00016870593441086905
commit+amor,1048576,427,0,0.0001243755737704918
commit+amor,1048576,4270,0,0.000168709506323185
commit+amor,1048576,4271,0,0.00016871459985951767
commit+amor,1048576,4272,0,0.00016871991666666668
commit+amor,1048576,4273,0,0.0001687247577814182
commit+amor,1048576,4274,0,0.0001687279101544221
commit+amor,1048576,4275,0,0.0001687347003508772
commit+amor,1048576,4276,0,0.0001687375205799813
commit+amor,1048576,4277,0,0.00016874040074818798
commit+amor,1048576,4278,0,0.00016874385507246377
commit+amor,1048576,4279,0,0.00016874856134610892
commit+amor,1048576,428,0,0.00012442257476635512
commit+amor,1048576,4280,0,0.00016875147616822431
commit+amor,1048576,4281,0,0.00016875851810324688
commit+amor,1048576,4282,0,0.00016876732087809434
commit+amor,1048576,4283,0,0.00016876776838664487
commit+amor,1048576,4284,0,0.00016877063678804856
commit+amor,1048576,4285,0,0.000168775863243874
commit+amor,1048576,4286,0,0.00016878209192720483
commit+amor,1048576,4287,0,0.00016879126988570095
commit+amor,1048576,4288,0,0.00016879322854477613
commit+amor,1048576,4289,0,0.00016879676428071811
commit+amor,1048576,429,0,0.00012445255477855477
commit+amor,1048576,4290,0,0.00016879757296037296
commit+amor,1048576,4291,0,0.00016880747611279422
commit+amor,1048576,4292,0,0.00016881100605778193
commit+amor,1048576,4293,0,0.00016880970230607965
commit+amor,1048576,4294,0,0.0001688174876571961
commit+amor,1048576,4295,0,0.0001688182295692666
commit+amor,1048576,4296,0,0.00016882064897579143
commit+amor,1048576,4297,0,0.00016882155317663486
commit+amor,1048576,4298,0,0.00016882245695672406
commit+amor,1048576,4299,0,0.00016882671365433822
commit+amor,1048576,43,0,8.78906976744186e-05
commit+amor,1048576,430,0,0.00012445622790697674
commit+amor,1048576,4300,0,0.00016882735023255815
commit+amor,1048576,4301,0,0.00016883311648453847
commit+amor,1048576,4302,0,0.00016884255741515575
commit+amor,1048576,4303,0,0.0001688447822449454
commit+amor,1048576,4304,0,0.00016885198884758365
commit+amor,1048576,4305,0,0.00016886086643437862
commit+amor,1048576,4306,0,0.00016886855736182073
commit+amor,1048576,4307,0,0.00016886961133039238
commit+amor,1048576,4308,0,0.0001688773574744661
commit+amor,1048576,4309,0,0.00016888028591320492
commit+amor,1048576,431,0,0.00012450210672853827
commit+amor,1048576,4310,0,0.0001688880259860789
commit+amor,1048576,4311,0,0.0001688933347251218
commit+amor,1048576,4312,0,0.0001688941581632653
commit+amor,1048576,4313,0,0.00016889677393925343
commit+amor,1048576,4314,0,0.00016889959248956885
commit+amor,1048576,4315,0,0.00016890864241019698
commit+amor,1048576,4316,0,0.0001689133503243744
commit+amor,1048576,4317,0,0.0001689175269863331
commit+amor,1048576,4318,0,0.0001689247151459009
commit+amor,1048576,4319,0,0.00016892721833757814
commit+amor,1048576,432,0,0.00012455631018518519
commit+amor,1048576,4320,0,0.0001689327324074074
commit+amor,1048576,4321,0,0.00016893480583198334
commit+amor,1048576,4322,0,0.00016893937991670522
commit+amor,1048576,4323,0,0.00016894140966921121
commit+amor,1048576,4324,0,0.0001689484394079556
commit+amor,1048576,4325,0,0.00016895030381502892
commit+amor,1048576,4326,0,0.00016895153767914933
commit+amor,1048576,4327,0,0.00016895597920036975
commit+amor,1048576,4328,0,0.00016895810443622923
commit+amor,1048576,4329,0,0.00016896303118503118
commit+amor,1048576,433,0,0.00012462103002309469
commit+amor,1048576,4330,0,0.00016896566189376444
commit+amor,1048576,4331,0,0.00016896885984761027
commit+amor,1048576,4332,0,0.00016896753139427516
commit+amor,1048576,4333,0,0.0001689702197092084
commit+amor,1048576,4334,0,0.0001689757060452238
commit+amor,1048576,4335,0,0.00016897646505190312
commit+amor,1048576,4336,0,0.00016897651337638377
commit+amor,1048576,4337,0,0.0001689812649296749
commit+amor,1048576,4338,0,0.00016897973259566622
commit+amor,1048576,4339,0,0.00016898984881309057
commit+amor,1048576,434,0,0.00012466782949308757
commit+amor,1048576,4340,0,0.00016898898387096776
commit+amor,1048576,4341,0,0.0001689942133149044
commit+amor,1048576,4342,0,0.00016900187010594197
commit+amor,1048576,4343,0,0.000169005678102694
commit+amor,1048576,4344,0,0.00016900818922651933
commit+amor,1048576,4345,0,0.00016900669413118528
commit+amor,1048576,4346,0,0.00016901662632305567
commit+amor,1048576,4347,0,0.00016901923441453877
commit+amor,1048576,4348,0,0.0001690220027598896
commit+amor,1048576,4349,0,0.00016902755943895147
commit+amor,1048576,435,0,0.0001247087540229885
commit+amor,1048576,4350,0,0.00016903224413793104
commit+amor,1048576,4351,0,0.00016903666421512297
commit+amor,1048576,4352,0,0.0001690440914522059
commit+amor,1048576,4353,0,0.00016904467034229266
commit+amor,1048576,4354,0,0.00016905223426734036
commit+amor,1048576,4355,0,0.00016905472835820895
commit+amor,1048576,4356,0,0.0001690574233241506
commit+amor,1048576,4357,0,0.00016906017718613725
commit+amor,1048576,4358,0,0.0001690611147315282
commit+amor,1048576,4359,0,0.00016906195090617116
commit+amor,1048576,436,0,0.00012472529357798165
commit+amor,1048576,4360,0,0.00016906439908256882
commit+amor,1048576,4361,0,0.0001690696280669571
commit+amor,1048576,4362,0,0.00016907267858780377
commit+amor,1048576,4363,0,0.0001690757277102911
commit+amor,1048576,4364,0,0.0001690769413382218
commit+amor,1048576,4365,0,0.00016908645177548683
commit+amor,1048576,4366,0,0.00016909166972056802
commit+amor,1048576,4367,0,0.0001690941479276391
commit+amor,1048576,4368,0,0.00016909865659340658
commit+amor,1048576,4369,0,0.00016910423025864041
commit+amor,1048576,437,0,0.00012474679176201371
commit+amor,1048576,4370,0,0.00016910857391304348
commit+amor,1048576,4371,0,0.000169111769846717
commit+amor,1048576,4372,0,0.00016911444190301922
commit+amor,1048576,4373,0,0.00016911984632975074
commit+amor,1048576,4374,0,0.0001691226758116141
commit+amor,1048576,4375,0,0.00016912136365714286
commit+amor,1048576,4376,0,0.00016912145978062156
commit+amor,1048576,4377,0,0.00016912438748000914
commit+amor,1048576,4378,0,0.00016913148972133392
commit+amor,1048576,4379,0,0.00016913626079013473
commit+amor,1048576,438,0,0.00012474671232876714
commit+amor,1048576,4380,0,0.0001691411301369863
commit+amor,1048576,4381,0,0.0001691419844784296
commit+amor,1048576,4382,0,0.00016914568598813326
commit+amor,1048576,4383,0,0.00016915046862879304
commit+amor,1048576,4384,0,0.00016915426687956204
commit+amor,1048576,4385,0,0.00016915898563283922
commit+amor,1048576,4386,0,0.00016916193935248518
commit+amor,1048576,4387,0,0.00016916931935263276
commit+amor,1048576,4388,0,0.00016917032588878762
commit+amor,1048576,4389,0,0.00016917107177033492
commit+amor,1048576,439,0,0.0001248219271070615
commit+amor,1048576,4390,0,0.00016917778359908884
commit+amor,1048576,4391,0,0.0001691850125256206
commit+amor,1048576,4392,0,0.00016918791575591986
commit+amor,1048576,4393,0,0.00016919467880719327
commit+amor,1048576,4394,0,0.00016919941920801095
commit+amor,1048576,4395,0,0.0001692069369738339
commit+amor,1048576,4396,0,0.00016920793312101911
commit+amor,1048576,4397,0,0.00016921102797361838
commit+amor,1048576,4398,0,0.00016921827830832195
commit+amor,1048576,4399,0,0.00016922446556035464
commit+amor,1048576,44,0,8.821418181818181e-05
commit+amor,1048576,440,0,0.00012485663181818182
commit+amor,1048576,4400,0,0.00016922735454545453
commit+amor,1048576,4401,0,0.00016923381776868894
commit+amor,1048576,4402,0,0.0001692386597001363
commit+amor,1048576,4403,0,0.00016924092482398367
commit+amor,1048576,4404,0,0.00016924324841053587
commit+amor,1048576,4405,0,0.00016925038002270148
commit+amor,1048576,4406,0,0.00016925162324103496
commit+amor,1048576,4407,0,0.00016925480099841162
commit+amor,1048576,4408,0,0.00016926228402903813
commit+amor,1048576,4409,0,0.00016927117759129055
commit+amor,1048576,441,0,0.00012491510204081633
commit+amor,1048576,4410,0,0.00016927424897959182
commit+amor,1048576,4411,0,0.0001692818222625255
commit+amor,1048576,4412,0,0.0001692823395285585
commit+amor,1048576,4413,0,0.00016928735780648085
commit+amor,1048576,4414,0,0.00016928996465790665
commit+amor,1048576,4415,0,0.00016929308765571913
commit+amor,1048576,4416,0,0.00016930228034420288
commit+amor,1048576,4417,0,0.00016930922028526147
commit+amor,1048576,4418,0,0.0001693137098234495
commit+amor,1048576,4419,0,0.00016931891332880742
commit+amor,1048576,442,0,0.00012495422624434388
commit+amor,1048576,4420,0,0.00016932287963800904
commit+amor,1048576,4421,0,0.00016932960959059037
commit+amor,1048576,4422,0,0.00016933154590682947
commit+amor,1048576,4423,0,0.00016933393850327832
commit+amor,1048576,4424,0,0.00016934254882459315
commit+amor,1048576,4425,0,0.00016934728180790959
commit+amor,1048576,4426,0,0.00016935205286940804
commit+amor,1048576,4427,0,0.0001693534447707251
commit+amor,1048576,4428,0,0.00016935813188798555
commit+amor,1048576,4429,0,0.0001693629564235719
commit+amor,1048576,443,0,0.00012497948081264108
commit+amor,1048576,4430,0,0.00016936974176072234
commit+amor,1048576,4431,0,0.00016937888603024148
commit+amor,1048576,4432,0,0.0001693866976534296
commit+amor,1048576,4433,0,0.00016939018317166705
commit+amor,1048576,4434,0,0.00016939453901668923
commit+amor,1048576,4435,0,0.00016939762435174747
commit+amor,1048576,4436,0,0.00016940207574391345
commit+amor,1048576,4437,0,0.0001694030187063331
commit+amor,1048576,4438,0,0.00016941071518702117
commit+amor,1048576,4439,0,0.00016941706059923407
commit+amor,1048576,444,0,0.0001250163018018018
commit+amor,1048576,4440,0,0.00016942142342342344
commit+amor,1048576,4441,0,0.00016942740734068903
commit+amor,1048576,4442,0,0.00016942824448446645
commit+amor,1048576,4443,0,0.00016943659869457574
commit+amor,1048576,4444,0,0.00016943915436543655
commit+amor,1048576,4445,0,0.0001694466326209224
commit+amor,1048576,4446,0,0.00016945598560503825
commit+amor,1048576,4447,0,0.00016945727006970992
commit+amor,1048576,4448,0,0.0001694662018884892
commit+amor,1048576,4449,0,0.0001694705448415374
commit+amor,1048576,445,0,0.0001250164179775281
commit+amor,1048576,4450,0,0.00016946787460674157
commit+amor,1048576,4451,0,0.00016947041923163334
commit+amor,1048576,4452,0,0.00016947574663072777
commit+amor,1048576,4453,0,0.00016947838715472715
commit+amor,1048576,4454,0,0.00016947717826672654
commit+amor,1048576,4455,0,0.00016948175039281706
commit+amor,1048576,4456,0,0.00016948612298025133
commit+amor,1048576,4457,0,0.00016949341305811083
commit+amor,1048576,4458,0,0.0001694958093315388
commit+amor,1048576,4459,0,0.0001694983431262615
commit+amor,1048576,446,0,0.0001250551524663677
commit+amor,1048576,4460,0,0.00016950247085201794
commit+amor,1048576,4461,0,0.00016950535664649182
commit+amor,1048576,4462,0,0.0001695100138951143
commit+amor,1048576,4463,0,0.00016951321129285234
commit+amor,1048576,4464,0,0.00016952190143369178
commit+amor,1048576,4465,0,0.0001695286777155655
commit+amor,1048576,4466,0,0.0001695306090461263
commit+amor,1048576,4467,0,0.00016953570808148647
