i,suite,case,N,DISK_SIZE,DISK_GEOMETRY,SIZE,DISK_SIM,SEED,FS,STEP,BLOCK_SIZE,BLOCK_COUNT,ORDER,probe,n,bench_reads,bench_progs,bench_erases,bench_readed,bench_progged,bench_erased,bench_simtime,bench_runtime
25,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,1,usage,3629,0,0,0,0,0,0,433868,0.253331
26,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,2,usage,3471,0,0,0,0,0,0,352356,0.248802
24,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,0,usage,3486,0,0,0,0,0,0,414039,0.249820
25,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,1,usage,3630,0,0,0,0,0,0,433997,0.253399
26,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,2,usage,3472,0,0,0,0,0,0,352477,0.248868
24,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,0,usage,3487,0,0,0,0,0,0,414178,0.249885
25,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,1,usage,3631,0,0,0,0,0,0,434126,0.253471
26,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,2,usage,3473,0,0,0,0,0,0,352605,0.248942
24,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,0,usage,3488,0,0,0,0,0,0,414322,0.249964
25,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,1,usage,3632,0,0,0,0,0,0,434261,0.253543
26,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,2,usage,3474,0,0,0,0,0,0,352721,0.249017
24,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,0,usage,3489,0,0,0,0,0,0,414466,0.250035
25,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,1,usage,3633,0,0,0,0,0,0,434396,0.253614
26,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,2,usage,3475,0,0,0,0,0,0,352832,0.249086
24,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,0,usage,3490,0,0,0,0,0,0,414610,0.250105
25,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,1,usage,3634,0,0,0,0,0,0,434531,0.253684
26,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,2,usage,3476,0,0,0,0,0,0,352942,0.249153
24,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,0,usage,3491,0,0,0,0,0,0,414749,0.250171
25,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,1,usage,3635,0,0,0,0,0,0,434660,0.253753
26,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,2,usage,3477,0,0,0,0,0,0,353053,0.249221
24,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,0,usage,3492,0,0,0,0,0,0,414888,0.250242
25,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,1,usage,3636,0,0,0,0,0,0,434789,0.253821
26,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,2,usage,3478,0,0,0,0,0,0,353169,0.249290
24,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,0,usage,3493,0,0,0,0,0,0,415022,0.250308
25,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,1,usage,3637,0,0,0,0,0,0,434918,0.253887
26,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,2,usage,3479,0,0,0,0,0,0,353290,0.249359
24,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,0,usage,3494,0,0,0,0,0,0,415156,0.250389
25,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,1,usage,3638,0,0,0,0,0,0,435047,0.253970
26,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,2,usage,3480,0,0,0,0,0,0,353400,0.249461
24,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,0,usage,3495,0,0,0,0,0,0,415290,0.250486
25,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,1,usage,3639,0,0,0,0,0,0,435176,0.254072
26,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,2,usage,3481,0,0,0,0,0,0,353516,0.249545
24,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,0,usage,3496,0,0,0,0,0,0,415429,0.250574
25,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,1,usage,3640,0,0,0,0,0,0,435311,0.254156
26,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,2,usage,3482,0,0,0,0,0,0,353633,0.249630
24,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,0,usage,3497,0,0,0,0,0,0,415568,0.250649
25,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,1,usage,3641,0,0,0,0,0,0,435446,0.254231
26,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,2,usage,3483,0,0,0,0,0,0,353753,0.249701
24,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,0,usage,3498,0,0,0,0,0,0,415707,0.250720
25,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,1,usage,3642,0,0,0,0,0,0,435581,0.254304
26,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,2,usage,3484,0,0,0,0,0,0,353864,0.249774
24,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,0,usage,3499,0,0,0,0,0,0,415841,0.250794
25,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,1,usage,3643,0,0,0,0,0,0,435710,0.254375
26,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,2,usage,3485,0,0,0,0,0,0,353981,0.249844
24,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,0,usage,3500,0,0,0,0,0,0,415980,0.250867
25,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,1,usage,3644,0,0,0,0,0,0,435845,0.254447
26,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,2,usage,3486,0,0,0,0,0,0,354091,0.249918
24,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,0,usage,3501,0,0,0,0,0,0,416119,0.250937
25,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,1,usage,3645,0,0,0,0,0,0,435980,0.254517
26,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,2,usage,3487,0,0,0,0,0,0,354222,0.249987
24,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,0,usage,3502,0,0,0,0,0,0,416258,0.251005
25,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,1,usage,3646,0,0,0,0,0,0,436115,0.254587
26,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,2,usage,3488,0,0,0,0,0,0,354339,0.250056
24,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,0,usage,3503,0,0,0,0,0,0,416397,0.251076
25,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,1,usage,3647,0,0,0,0,0,0,436250,0.254656
26,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,2,usage,3489,0,0,0,0,0,0,354452,0.250125
24,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,0,usage,3504,0,0,0,0,0,0,416541,0.251144
25,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,1,usage,3648,0,0,0,0,0,0,436390,0.254725
26,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,2,usage,3490,0,0,0,0,0,0,354562,0.250197
24,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,0,usage,3505,0,0,0,0,0,0,416685,0.251215
25,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,1,usage,3649,0,0,0,0,0,0,436530,0.254798
26,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,2,usage,3491,0,0,0,0,0,0,354671,0.250268
24,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,0,usage,3506,0,0,0,0,0,0,416829,0.251287
25,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,1,usage,3650,0,0,0,0,0,0,436670,0.254866
26,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,2,usage,3492,0,0,0,0,0,0,354793,0.250336
24,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,0,usage,3507,0,0,0,0,0,0,416968,0.251357
25,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,1,usage,3651,0,0,0,0,0,0,436805,0.254936
26,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,2,usage,3493,0,0,0,0,0,0,354905,0.250408
24,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,0,usage,3508,0,0,0,0,0,0,417107,0.251427
25,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,1,usage,3652,0,0,0,0,0,0,436940,0.255006
26,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,2,usage,3494,0,0,0,0,0,0,355016,0.250476
24,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,0,usage,3509,0,0,0,0,0,0,417246,0.251495
25,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,1,usage,3653,0,0,0,0,0,0,437069,0.255076
26,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,2,usage,3495,0,0,0,0,0,0,355126,0.250546
24,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,0,usage,3510,0,0,0,0,0,0,417385,0.251566
25,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,1,usage,3654,0,0,0,0,0,0,437192,0.255145
26,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,2,usage,3496,0,0,0,0,0,0,355235,0.250615
24,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,0,usage,3511,0,0,0,0,0,0,417524,0.251633
25,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,1,usage,3655,0,0,0,0,0,0,437315,0.255219
26,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,2,usage,3497,0,0,0,0,0,0,355360,0.250690
24,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,0,usage,3512,0,0,0,0,0,0,417668,0.251708
25,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,1,usage,3656,0,0,0,0,0,0,437444,0.255288
26,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,2,usage,3498,0,0,0,0,0,0,355475,0.250759
24,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,0,usage,3513,0,0,0,0,0,0,417812,0.251777
25,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,1,usage,3657,0,0,0,0,0,0,437573,0.255359
26,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,2,usage,3499,0,0,0,0,0,0,355596,0.250828
24,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,0,usage,3514,0,0,0,0,0,0,417956,0.251847
25,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,1,usage,3658,0,0,0,0,0,0,437702,0.255427
26,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,2,usage,3500,0,0,0,0,0,0,355712,0.250896
24,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,0,usage,3515,0,0,0,0,0,0,418095,0.251915
25,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,1,usage,3659,0,0,0,0,0,0,437825,0.255493
26,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,2,usage,3501,0,0,0,0,0,0,355828,0.250965
24,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,0,usage,3516,0,0,0,0,0,0,418239,0.251983
25,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,1,usage,3660,0,0,0,0,0,0,437954,0.255564
26,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,2,usage,3502,0,0,0,0,0,0,355944,0.251034
24,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,0,usage,3517,0,0,0,0,0,0,418383,0.252051
25,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,1,usage,3661,0,0,0,0,0,0,438083,0.255630
26,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,2,usage,3503,0,0,0,0,0,0,356056,0.251099
24,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,0,usage,3518,0,0,0,0,0,0,418527,0.252123
25,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,1,usage,3662,0,0,0,0,0,0,438212,0.255703
26,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,2,usage,3504,0,0,0,0,0,0,356166,0.251175
24,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,0,usage,3519,0,0,0,0,0,0,418671,0.252193
25,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,1,usage,3663,0,0,0,0,0,0,438341,0.255772
26,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,2,usage,3505,0,0,0,0,0,0,356281,0.251241
24,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,0,usage,3520,0,0,0,0,0,0,418820,0.252259
25,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,1,usage,3664,0,0,0,0,0,0,438476,0.255840
26,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,2,usage,3506,0,0,0,0,0,0,356390,0.251308
24,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,0,usage,3521,0,0,0,0,0,0,418969,0.252329
25,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,1,usage,3665,0,0,0,0,0,0,438611,0.255908
26,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,2,usage,3507,0,0,0,0,0,0,356502,0.251376
24,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,0,usage,3522,0,0,0,0,0,0,419118,0.252394
25,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,1,usage,3666,0,0,0,0,0,0,438746,0.255973
26,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,2,usage,3508,0,0,0,0,0,0,356613,0.251448
24,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,0,usage,3523,0,0,0,0,0,0,419262,0.252466
25,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,1,usage,3667,0,0,0,0,0,0,438875,0.256044
26,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,2,usage,3509,0,0,0,0,0,0,356729,0.251515
24,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,0,usage,3524,0,0,0,0,0,0,419406,0.252533
25,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,1,usage,3668,0,0,0,0,0,0,439004,0.256114
26,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,2,usage,3510,0,0,0,0,0,0,356846,0.251583
24,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,0,usage,3525,0,0,0,0,0,0,419545,0.252603
25,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,1,usage,3669,0,0,0,0,0,0,439133,0.256182
26,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,2,usage,3511,0,0,0,0,0,0,356963,0.251652
24,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,0,usage,3526,0,0,0,0,0,0,419679,0.252672
25,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,1,usage,3670,0,0,0,0,0,0,439262,0.256251
26,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,2,usage,3512,0,0,0,0,0,0,357078,0.251722
24,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,0,usage,3527,0,0,0,0,0,0,419813,0.252741
25,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,1,usage,3671,0,0,0,0,0,0,439391,0.256322
26,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,2,usage,3513,0,0,0,0,0,0,357203,0.251791
24,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,0,usage,3528,0,0,0,0,0,0,419952,0.252810
25,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,1,usage,3672,0,0,0,0,0,0,439526,0.256389
26,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,2,usage,3514,0,0,0,0,0,0,357326,0.251858
24,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,0,usage,3529,0,0,0,0,0,0,420091,0.252878
25,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,1,usage,3673,0,0,0,0,0,0,439661,0.256457
26,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,2,usage,3515,0,0,0,0,0,0,357443,0.251928
24,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,0,usage,3530,0,0,0,0,0,0,420230,0.252946
25,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,1,usage,3674,0,0,0,0,0,0,439796,0.256525
26,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,2,usage,3516,0,0,0,0,0,0,357546,0.251995
24,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,0,usage,3531,0,0,0,0,0,0,420364,0.253013
25,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,1,usage,3675,0,0,0,0,0,0,439925,0.256595
26,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,2,usage,3517,0,0,0,0,0,0,357650,0.252063
24,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,0,usage,3532,0,0,0,0,0,0,420503,0.253084
25,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,1,usage,3676,0,0,0,0,0,0,440060,0.256663
26,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,2,usage,3518,0,0,0,0,0,0,357763,0.252134
24,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,0,usage,3533,0,0,0,0,0,0,420642,0.253153
25,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,1,usage,3677,0,0,0,0,0,0,440195,0.256732
26,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,2,usage,3519,0,0,0,0,0,0,357873,0.252203
24,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,0,usage,3534,0,0,0,0,0,0,420781,0.253226
25,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,1,usage,3678,0,0,0,0,0,0,440330,0.256805
26,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,2,usage,3520,0,0,0,0,0,0,357985,0.252274
24,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,0,usage,3535,0,0,0,0,0,0,420920,0.253293
25,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,1,usage,3679,0,0,0,0,0,0,440465,0.256874
26,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,2,usage,3521,0,0,0,0,0,0,358108,0.252343
24,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,0,usage,3536,0,0,0,0,0,0,421064,0.253364
25,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,1,usage,3680,0,0,0,0,0,0,440605,0.256943
26,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,2,usage,3522,0,0,0,0,0,0,358221,0.252412
24,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,0,usage,3537,0,0,0,0,0,0,421208,0.253431
25,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,1,usage,3681,0,0,0,0,0,0,440745,0.257010
26,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,2,usage,3523,0,0,0,0,0,0,358331,0.252482
24,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,0,usage,3538,0,0,0,0,0,0,421352,0.253500
25,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,1,usage,3682,0,0,0,0,0,0,440885,0.257081
26,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,2,usage,3524,0,0,0,0,0,0,358440,0.252550
24,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,0,usage,3539,0,0,0,0,0,0,421491,0.253568
25,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,1,usage,3683,0,0,0,0,0,0,441020,0.257147
26,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,2,usage,3525,0,0,0,0,0,0,358545,0.252617
24,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,0,usage,3540,0,0,0,0,0,0,421630,0.253638
25,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,1,usage,3684,0,0,0,0,0,0,441155,0.257216
26,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,2,usage,3526,0,0,0,0,0,0,358650,0.252687
24,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,0,usage,3541,0,0,0,0,0,0,421769,0.253706
25,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,1,usage,3685,0,0,0,0,0,0,441284,0.257284
26,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,2,usage,3527,0,0,0,0,0,0,358770,0.252754
24,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,0,usage,3542,0,0,0,0,0,0,421908,0.253773
25,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,1,usage,3686,0,0,0,0,0,0,441413,0.257354
24,bench_p26_rbyd,bench_p26_rbyd_usage,8192,134217728,0,4,1,0,3,1,134217728,1,0,usage,3543,0,0,0,0,0,0,422047,0.253841
